year,county,TRTID10,hinc,powner,prent,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2000,New York County,36061022600,17766,0.05848195769390294,0.6727498963085856,0.02027214662593724,0.8758678144959734,0.08775340183282422,3601,0.1864801864801865,2411,2503,442,0.07858928075534574,0.49986114968064427,1880,1205,263,1484,0.39721627408993576,701,454,754,578,3
2000,New York County,36061022700,23661.02097,0.12788423934298004,0.7399296050058662,0.04196342637151107,0.6794995187680462,0.2467757459095284,5195,0.21224489795918366,2557,2296,489.7272727,0.14167468719923004,0.31318575553416744,2207,1362,333,1693,0.3295697878138992,1320,528,1111,679,4
2000,New York County,36061022800,16444,0.11557971014492753,0.6905797101449276,0.01898188093183779,0.88071613459879206,0.08304572907679034,4636,0.28584686774942,2760,2611,435,0.09534081104400345,0.4027178602243313,2140,1491,381,1718,0.37057808455565144,542,201,1024,781,4
2000,New York County,36061022900,21692,0.046526655896607434,0.877221324717286,0.027253194617211353,0.2899468506163067,0.6627841230351691,8843,0.2283556072051133,3095,3086,515,0.06298767386633496,0.46477439782879115,2799,1554,618,3431,0.39135394091479414,4556,2276,2351,1064,14
2000,New York County,36061023000,16958,0.037275064267352186,0.8089974293059126,0.009918392969240427,0.8193345888261142,0.15655994978028875,7965,0.22692574600971546,3890,3788,383,0.08537350910232266,0.40652856246076585,3346,2026,825,3149,0.39780192016169785,1162,482,2438,1274,3
2000,New York County,36061023100,25272.00022,0.09806583593157892,0.8011537378906892,0.024324779004655284,0.6675054559338257,0.28887771210504026,5840.010348,0.16171493423556124,2887.185059,2832.321777,507.9999966,0.12263042721238686,0.38517028292087546,2655.975098,1565.565552,394.8203735,1937.852783,0.33299663218153097,2006.432007,861.1590576,1296.147217,925.819458,12
2000,New York County,36061023200,18013,0.016354445435622957,0.879869164436515,0.005752636625119847,0.7604266538830298,0.21548418024928093,8344,0.23134328358208955,3363,3363,381,0.03595397890699904,0.38063279002876316,2537,1947,1015,3557,0.431047018904508,1435,729,3003,799,4
2000,New York County,36061023300,23753.47782,0.0412445949169327,0.8464381573527778,0.035500540866330456,0.44776317721528863,0.4863785799717069,6084.896239,0.15296310123498502,2509.988252,2391.788235,569.6524026,0.1029574363461878,0.41467744278490404,2297.617923,1275.174992,402.3789253,2111.613667,0.34567000800861286,2928.988252,1574.208868,1576.281554,755.1577997,5
2000,New York County,36061023400,20257,0.0069164265129683,0.8478386167146974,0.01076487252124646,0.8252124645892351,0.15070821529745043,3530,0.24678111587982832,1735,1772,501,0.05410764872521247,0.38611898016997165,1323,1130,365,1186,0.34327062228654126,617,411,1078,358,2
2000,New York County,36061023501,24068.74148,0.06508737510165596,0.8586109836772117,0.0217337427405313,0.6277806185185422,0.3378023110234818,6254.994081,0.19575024879651023,2778.815365,2714.678276,478.6024535,0.08646483305920814,0.37307815239801506,2364.024837,1516.434414,517.1796427,2070.147228,0.333326797265082,1671.568008,789.8409576,1665.853464,933.1812439,12
2000,New York County,36061023502,16094,0.012596899224806201,0.7819767441860465,0.008333333333333333,0.7127450980392157,0.2607843137254902,2040,0.2407152682255846,1032,1015,462,0.03872549019607843,0.3990196078431373,653,556,196,875,0.42537676227515797,597,325,612,271,2
2000,New York County,36061023600,23047,0.1474512487170715,0.7735203557988368,0.008438818565400843,0.8911744022503516,0.0930028129395218,5688,0.12112403100775193,2923,2912,510,0.08702531645569621,0.4143811533052039,2583,1117,507,1345,0.2372971065631616,493,112,1327,1590,3
2000,New York County,36061023700,22087.00058,0.04366347351435076,0.8800142182222376,0.03292010961774019,0.37520662711210756,0.568457312695034,7229.103963,0.17636296037040924,2805.011719,2758.211914,500.0000086,0.0804407728089551,0.42947659528630855,2484.38208,1444.825073,556.6210938,2483.386475,0.3450947934731066,2805.011719,984.7911377,1937.718506,972.8422241,19
2000,New York County,36061023801,49976.00033,0.108856089410813,0.8760762762650268,0.44222687915938885,0.28056721706634324,0.14359243292304663,1389.043149,0.20527992973685455,474.4924622,474.4924622,1157,0.3201680701713032,0.26754202068347693,47.56597519,321.14328,46.83643341,183.552124,0.1692680241941601,449.97995,224.5522461,247.6056976,308.5951843,0
2000,New York County,36061023802,49976.00137,0.10885608586035722,0.8760762267705187,0.4422268849897482,0.2805672236323437,0.14359243887344958,8130.956993,0.2052799282056825,2777.507568,2777.507568,1157.000049,0.3201680573690374,0.26754200777015474,278.434021,1879.856812,274.1635742,1074.447876,0.16926802819570413,2634.02002,1314.447754,1449.394287,1806.404785,0
2000,New York County,36061023900,17841,0.03720106288751107,0.9105403011514615,0.022710349962769917,0.5483991064780342,0.4117647058823529,2686,0.17616580310880828,1129,1130,439,0.07520476545048399,0.4244229337304542,1013,642,219,1092,0.41316685584562995,1013,504,728,497,3
2000,New York County,36061024000,NA,0,1,0.11688311688311688,0.5642135642135642,0.2958152958152958,1386,0.429769392033543,1,0,0,0.023809523809523808,0.7792207792207793,0,0,0,768,0.6254071661237784,13,0,15,57,0
2000,New York County,36061024100,26491,0.12553740326741186,0.8283175695041559,0.07281494876431585,0.3581675708257987,0.5474382157926462,8295,0.1293916023993145,3489,3469,527,0.16009644364074743,0.3802290536467752,3030,1434,501,2205,0.27048577036310106,3484,1338,1875,1710,9
2000,New York County,36061024200,16665.47074,0.009181969949916527,0.9348914858096828,0.009362730292962852,0.6747206282090003,0.30776200543642407,3311,0.30033557046979864,1198,1180,303.7678571,0.03926306251887647,0.3838719420114769,409,547,366,1505,0.4505988023952096,533,202,1084,354,1
2000,New York County,36061024301,24219,0.04097222222222222,0.8826388888888889,0.02537243947858473,0.4334264432029795,0.526536312849162,4296,0.2059228650137741,1440,1353,554,0.08356610800744879,0.425512104283054,1339,833,339,1334,0.34712464220660944,1726,763,1138,454,2
2000,New York County,36061024302,11482,0.005784805244890089,0.978789047435403,0.006498781478472786,0.6803411860276198,0.2944760357432981,7386,0.2520366598778004,2593,2593,256,0.026536691037097212,0.4279718386135933,2283,1036,886,3845,0.5223475071321831,914,430,2592,1120,0
2000,New York County,36061024500,25631,0.020338300443012484,0.9097865485300041,0.025950246243212526,0.105947720671802,0.8454981689607274,15838,0.12386307259798247,4966,4946,518,0.046470513953782044,0.4526455360525319,4474,2281,1154,5515,0.35181168665475887,8855,3544,4592,1802,10
2000,New York County,36061024700,30131.58465,0.09131860037799774,0.8740339895323137,0.06555722996440473,0.13383630394328855,0.7732609043183435,7758.663938,0.1307616905052299,2689.626652,2669.202308,577.2428843,0.12038027984761002,0.4070744196731053,2476.390905,1136.131584,444.0942987,2344,0.30447587301097984,4141.660091,1509.306471,1903.330045,1225.306471,3
2000,New York County,36061024900,20197,0.021164021164021163,0.8862433862433863,0.019130434782608695,0.22695652173913045,0.7434782608695653,1150,0.25,378,375,383,0.04,0.4756521739130435,361,199,99,652,0.5577416595380668,627,218,347,153,4
2000,New York County,36061025100,21354,0.01327433628318584,0.9480088495575221,0.054424040066777965,0.12787979966611018,0.7719532554257095,2995,0.3663716814159292,904,896,506,0.04607679465776294,0.47712854757929885,724,462,185,1300,0.4555010511562719,1641,751,724,328,1
2000,New York County,36061025300,26899,0.023700305810397553,0.9520897043832823,0.051360464204500904,0.0481455343840665,0.864345644162158,12753,0.12469135802469136,3924,3902,541,0.055673174939229984,0.4461695287383361,3700,1988,837,3788,0.2978689942596524,7781,3053,3404,1474,4
2000,New York County,36061025500,35109.08719,0.021623823891533542,0.9528809743090829,0.25013820964764655,0.06144647386398088,0.5027001316185203,6888.336062,0.31800273241261245,2404.647684,2367.956984,676.3475759,0.25646420530288,0.2899939210312007,2111.263962,1523.841867,267.1534889,1409,0.23312263726474108,2999.074423,1235.498839,1186.537211,738.498839,0
2000,New York County,36061025700,21529.80392,0.09757694826457106,0.7275703994760969,0.04384772263766146,0.7600271923861319,0.17471108089734874,2942,0.16355555555555557,1527,1495,458.4482448,0.10740992522093813,0.38613188307273966,1441,694,250,1078,0.371852362883753,657,287,757,423,8
2000,New York County,36061025900,15121.27728,0.017324350336862367,0.7555341674687199,0.012939958592132506,0.7546583850931677,0.21583850931677018,1932,0.27168576104746317,1039,1056,425.8535032,0.023291925465838508,0.36904761904761907,687,573,242,1019,0.5391534391534392,316,154,645,169,1
2000,New York County,36061026100,25712,0.016336368505623994,0.9622388859132298,0.015366972477064221,0.06100917431192661,0.9131498470948012,13080,0.13099787685774947,3734,3703,489,0.03654434250764526,0.4573394495412844,3384,1711,1025,4478,0.3448860135551448,8130,3278,3864,1527,4
2000,New York County,36061026300,30297,0.008174386920980926,0.9686648501362398,0.05453062888594435,0.05728264193252472,0.8620935684435838,9811,0.17324616545134525,2936,2848,618,0.0538171440220161,0.41606360207929877,2765,1480,672,2670,0.2736777367773678,5841,2459,2800,1149,0
2000,New York County,36061026500,29520.66348,0.07363532645622589,0.858295095240553,0.18206002876184482,0.04216073042198057,0.7409804265052884,8119.999997,0.11103114713542646,3033.725662,3008.840706,630.1580586,0.15571406754521455,0.39434369423436344,2921.345131,1471.026546,375.7522123,1955,0.2414326729018145,4277.265486,1502.19469,1724.132743,1257.19469,0
2000,New York County,36061026700,19947,0.004219409282700422,0.9212376933895922,0.3078523140925637,0.0187207488299532,0.6339053562142486,1923,0.18258426966292135,711,735,602,0.09464378575143005,0.3494539781591264,720,350,95,893,0.4612603305785124,904,332,461,224,0
2000,New York County,36061026900,22279,0.024193548387096774,0.9154978962131838,0.11720874030812607,0.02819454234216091,0.8372772127680999,9931,0.27763429752066116,2852,2803,525,0.037357768603363206,0.4118417077837076,2693,1454,675,3678,0.4062741632607975,5738,2225,2626,1017,3
2000,New York County,36061027100,32168,0.03304692663582287,0.9405155320555189,0.20557491289198607,0.01539844891536473,0.7483421377992582,8897,0.12931726907630522,3026,3012,597,0.144205912105204,0.3734966842755985,2855,1677,494,1996,0.22546029594487743,4860,1852,2278,1356,1
2000,New York County,36061027300,46418,0.16318124207858048,0.8038656527249683,0.5688747007182762,0.047885075818036714,0.331683958499601,6265,0.05585331452750353,3156,3156,765,0.4124501197126895,0.21707901037509977,3124,1828,193,824,0.13169250439507751,2324,871,1017,1212,1
2000,New York County,36061027500,55865,0.4002549394518802,0.5455704270235819,0.6600441501103753,0.06880058866813833,0.20860927152317882,2718,0.01933873986275733,1569,1539,789,0.5231788079470199,0.16409124356144222,1537,766,56,175,0.06491097922848665,755,164,364,635,0
2000,New York County,36061027700,25087,0.008775981524249422,0.9547344110854503,0.07470414201183433,0.0611439842209073,0.8440581854043393,8112,0.18872785829307567,2165,2145,549,0.04659763313609468,0.5033284023668639,2074,1220,587,2215,0.3054329840044126,4754,2068,2108,1632,0
2000,New York County,36061027900,30387,0.018936635105608158,0.9577567370721048,0.12019721183270997,0.046327779666780006,0.8032981978918735,11764,0.1290453074433657,4119,4103,585,0.13158789527371642,0.3768276096565794,3898,2282,866,3557,0.3057417913013581,6734,2731,3277,1429,0
2000,New York County,36061028100,48426.12512,0.22726356987132582,0.7389271037953888,0.7441067765102484,0.04174447945763548,0.15862157579585376,2540.329885,0.06668541680553208,1390.503642,1390.501303,749.938696,0.4665655736282455,0.21039554959217432,1340.491943,663.2863332,56.07955326,175.2605954,0.06899156800918751,1225.689949,442.301542,367.3647166,690.1497473,0
2000,New York County,36061028300,26238,0.13765918738629473,0.8256519102486355,0.15997610513739546,0.07001194743130228,0.7182795698924731,8370,0.14464692482915717,3298,3280,577,0.12246117084826762,0.3909199522102748,3121,2098,579,2477,0.2974303554274736,4585,1880,2166,1233,0
2000,New York County,36061028500,21023,0.007564841498559078,0.9711815561959655,0.046359194374925514,0.02693361935406984,0.8994160409963056,8391,0.15319148936170213,2776,2756,514,0.06244786080324157,0.43236801334763436,2468,1559,713,3061,0.36549253731343284,5176,2334,2512,960,0
2000,New York County,36061028700,29613.001079999998,0.021486643266969297,0.9547038403284712,0.20804926628009035,0.03364855848987807,0.7151968271974638,4545.670093,0.11417950419622978,1721.496338,1713.498657,618.9999992,0.17330107886912155,0.35649878804348156,1681.508057,978.7136841,271.9204407,890.7393799,0.19756097108947884,2358.310059,1030.698486,1246.635254,511.8502502,0
2000,New York County,36061029100,21826,0.040620957309184996,0.9363518758085382,0.030451945540965118,0.04108595826955611,0.9088858454845726,12413,0.18953294412010008,3865,3841,533,0.05655361314750665,0.44614517038588575,3503,2166,995,4423,0.35750080827675396,7747,3433,3685,1389,0
2000,New York County,36061029300,21678,0.011352253756260434,0.9692821368948247,0.05198487712665406,0.035706784289014915,0.8917244276412518,9522,0.12742130750605327,2995,2971,543,0.05103969754253308,0.4250157529930687,2732,1631,776,3621,0.3836211463078716,5844,2493,2914,965,1
2000,New York County,36061029500,35069,0.04241338112305854,0.9313022700119474,0.2887453874538745,0.052583025830258305,0.6091196626251977,7588,0.07397959183673469,3348,3343,654,0.23194517659462308,0.3007380073800738,3224,2162,394,1601,0.2109910384818134,3375,1189,1636,988,1
2000,New York County,36061029900,23272,0.01706223340633539,0.9685004921729193,0.03011644465946218,0.28608528097511937,0.6687191085699925,3979,0.16361167684996605,1523.833333,1523,437.7526821,0.06006534305101784,0.43025885900980143,1451,606,363,1046,0.2648101265822785,1580,404,1065,685,0
2000,New York County,36061030300,38149,0.03229398663697105,0.9426503340757239,0.3006223073240785,0.061033987553853516,0.5919100047869794,4178,0.08211586901763224,1796,1797,677,0.21972235519387268,0.2807563427477262,1665,1244,253,952,0.22753346080305928,1706,740,1034,430,0
2000,New York County,36061030700,47994,0.28652131692355526,0.6795833701686674,0.50130099442431,0.12898429514914972,0.3251091906885977,3587,0.041741472172351884,1888.166667,1874,712.9073906,0.3810984109283524,0.2194034011708949,1843,1171,117,448,0.1233140655105973,887,282,637,527,0
2000,New York County,36061030900,25754,0.05906040268456376,0.9040268456375838,0.06227621483375959,0.26483375959079286,0.6447570332480819,7820,0.12876712328767123,2980,2828,533,0.09194373401534527,0.36176470588235293,2706,1645,681,2340,0.29969262295081966,2972,1114,2305,943,0
2000,New York County,36061031703,107611.0002,0.14492753458712182,0.6761427182942004,0.7146271070950266,0.031568355392554974,0.05320085549503912,3651.394172,0.02510164442751218,2471.614014,2480.798828,1872.999982,0.6042007367809317,0.05936360414391328,38.11668015,1722.13916,63.83395767,200.686615,0.05472761506068863,1017.210144,552.0029907,532.7150269,225.4854126,0
2000,New York County,36061031704,107611.0053,0.1449275376286807,0.6761426805468408,0.7146270772056458,0.03156835685171092,0.053200855020331415,4299.605828,0.0251016436016353,2910.385986,2921.201172,1873.000015,0.6042007232575554,0.0593636002951292,44.88331985,2027.86084,75.16604614,236.313385,0.054727613611033545,1197.789795,649.9970093,627.2849731,265.5145874,0
2000,New York County,36061031900,81250.99897,0,0.7853658630919409,0.6054216658952271,0.09036144327487172,0.11445783082608917,237.00000790000001,0,146.3403625,132.0632629,2001.000028,0.21686746382593683,0.1626506059285241,0,99.93976593,9.993976593,30.69578362,0.1442952995314539,62.10542297,40.68976212,39.97590637,8.566265106,0
