Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles
3-05156-0015,390 RUGBY ROAD,FLATBUSH-CENTRAL,D4    -ELEVATOR,       50,1962,"43,200","        788,400",     18.25,"        390,096",9.03,"        398,304","      2,983,000",     69.05,3-05071-0006,10 STRATFORD ROAD,FLATBUSH-CENTRAL,D3    -ELEVATOR,      106,1964,"98,524","1,916,292",     19.45,"780,310",7.92,"1,135,982","8,605,000",     87.34,0.62,3-05217-0006,600 EAST 18 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       59,1951,"    62,142","1,101,156",     17.72,"652,491",10.50,"448,665","3,340,000",     53.75,0.35,3-05053-0038,354 OCEAN AVENUE,FLATBUSH-CENTRAL,D1    -ELEVATOR,       62,1915,"    55,200","948,336",     17.18,"588,432",10.66,"359,904","2,658,000",     48.15,0.99
3-05159-0013,400 EAST 17 STREET,FLATBUSH-CENTRAL,D4    -ELEVATOR,       81,1962,"72,534","      1,367,991",     18.86,"        574,469",7.92,"        793,522","      5,981,000",     82.46,3-05071-0006,10 STRATFORD ROAD,FLATBUSH-CENTRAL,D3    -ELEVATOR,      106,1964,"98,524","1,916,292",     19.45,"780,310",7.92,"1,135,982","8,605,000",     87.34,0.62,3-05184-0006,520 EAST 21 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,      102,1951,"   103,494","1,890,835",     18.27,"931,446",9.00,"959,389","7,195,000",     69.52,0.22,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-05161-0056,385 EAST 18 STREET,FLATBUSH-CENTRAL,D4    -ELEVATOR,       71,1940,"76,446","      1,546,503",     20.23,"        711,712",9.31,"        834,790","      6,372,000",     83.35,3-05071-0006,10 STRATFORD ROAD,FLATBUSH-CENTRAL,D3    -ELEVATOR,      106,1964,"98,524","1,916,292",     19.45,"780,310",7.92,"1,135,982","8,605,000",     87.34,0.64,3-05062-0029,369 OCEAN AVENUE,FLATBUSH-CENTRAL,D9    -ELEVATOR,       16,1931,"    11,036","254,049",     23.02,"131,328",11.90,"122,720","954,000",     86.44,0.83,3-05151-0012,394 EAST 21 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       53,1963,"    42,500","859,775",     20.23,"480,675",11.31,"379,100","2,892,000",     68.05,0.21
3-05162-0046,1901 DORCHESTER ROAD,FLATBUSH-CENTRAL,D4    -ELEVATOR,       40,1956,"47,620","        748,110",     15.71,"        290,482",6.10,"        457,628","      3,312,000",     69.55,3-05161-0022,350 EAST 19 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       57,1962,"63,576","998,779",     15.71,"387,814",6.10,"610,965","4,551,000",     71.58,0.04,3-05156-0021,400 RUGBY ROAD,FLATBUSH-CENTRAL,D1    -ELEVATOR,       67,1959,"    77,478","1,235,774",     15.95,"514,454",6.64,"721,320","4,618,000",     59.60,0.29,3-05163-0048,835 OCEAN AVENUE,FLATBUSH-CENTRAL,D7    -ELEVATOR,       74,1953,"    88,820","1,380,263",     15.54,"558,678",6.29,"821,585","5,253,000",     59.14,0.09
3-05189-0004,2310 CLARENDON ROAD,FLATBUSH-CENTRAL,C6    -WALK-UP,       27,1931,"20,500","        376,995",     18.39,"        169,740",8.28,"        207,255","      1,555,000",     75.85,3-05139-0030,168 EAST 29 STREET,FLATBUSH-CENTRAL,C1    -WALK-UP,       21,1919,"17,124","218,331",     12.75,"136,650",7.98,"81,681","555,000",     32.41,0.32,3-05070-0001,399 CONEY ISLAND AVENUE,FLATBUSH-CENTRAL,C1    -WALK-UP,       16,1914,"    13,512","266,186",     19.70,"122,959",9.10,"143,227","1,088,000",     80.52,0.92,3-05189-0042,2574 BEDFORD AVENUE,FLATBUSH-CENTRAL,C1    -WALK-UP,       16,1915,"    18,000","331,020",     18.39,"177,300",9.85,"153,720","1,152,000",     64.00,0.13
3-05208-0025,2215 NEWKIRK AVENUE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       79,1927,"117,564","      2,052,667",     17.46,"      1,026,334",8.73,"      1,026,334","      7,616,000",     64.78,3-05081-0001,441 CATON AVENUE,FLATBUSH-CENTRAL,D1    -ELEVATOR,       84,1924,"115,374","1,596,776",     13.84,"917,223",7.95,"679,553","4,745,000",     41.13,0.92,3-05060-0043,1745 CATON AVENUE,FLATBUSH-CENTRAL,D1    -ELEVATOR,       58,1925,"    51,744","945,880",     18.28,"537,620",10.39,"408,260","3,058,000",     59.10,0.94,3-05085-0075,211 LINDEN BOULEVARD,FLATBUSH-CENTRAL,D1    -ELEVATOR,      145,1927,"   176,270","3,077,674",     17.46,"1,422,499",8.07,"1,655,175","12,274,000",     69.63,1.01
3-05209-0022,2323 NEWKIRK AVENUE,FLATBUSH-CENTRAL,C6    -WALK-UP,       16,1934,"15,600","        271,128",     17.38,"        138,216",8.86,"        132,912","        985,000",     63.14,3-05070-0003,910 CATON AVENUE,FLATBUSH-CENTRAL,C1    -WALK-UP,       16,1914,"13,364","232,266",     17.38,"110,520",8.27,"121,746","902,000",     67.49,1,3-05139-0030,168 EAST 29 STREET,FLATBUSH-CENTRAL,C1    -WALK-UP,       21,1919,"    17,124","218,331",     12.75,"136,650",7.98,"81,681","555,000",     32.41,0.48,3-05078-0009,1722 CATON AVENUE,FLATBUSH-CENTRAL,C1    -WALK-UP,       20,1913,"    20,600","368,740",     17.90,"170,362",8.27,"198,378","1,480,000",     71.84,0.89
3-05211-0044,2416 NEWKIRK AVENUE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       53,1931,"67,200","      1,173,312",     17.46,"        621,600",9.25,"        551,712","      4,092,000",     60.89,3-05081-0001,441 CATON AVENUE,FLATBUSH-CENTRAL,D1    -ELEVATOR,       84,1924,"115,374","1,596,776",     13.84,"917,223",7.95,"679,553","4,745,000",     41.13,0.96,3-05100-0091,65 EAST 19 STREET,FLATBUSH-CENTRAL,D3    -ELEVATOR,       69,1963,"    59,360","1,328,477",     22.38,"647,618",10.91,"680,859","5,277,000",     88.90,0.73,3-05085-0075,211 LINDEN BOULEVARD,FLATBUSH-CENTRAL,D1    -ELEVATOR,      145,1927,"   176,270","3,077,674",     17.46,"1,422,499",8.07,"1,655,175","12,274,000",     69.63,0.96
3-05214-0024,2701 NEWKIRK AVENUE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       51,1959,"41,400","        722,844",     17.46,"        325,404",7.86,"        397,440","      2,950,000",     71.26,3-05100-0091,65 EAST 19 STREET,FLATBUSH-CENTRAL,D3    -ELEVATOR,       69,1963,"59,360","1,328,477",     22.38,"647,618",10.91,"680,859","5,277,000",     88.90,0.78,3-05150-0013,750 OCEAN AVENUE,FLATBUSH-CENTRAL,D1    -ELEVATOR,       46,1924,"    60,930","793,918",     13.03,"397,264",6.52,"396,654","2,718,000",     44.61,0.57,3-05085-0075,211 LINDEN BOULEVARD,FLATBUSH-CENTRAL,D1    -ELEVATOR,      145,1927,"   176,270","3,077,674",     17.46,"1,422,499",8.07,"1,655,175","12,274,000",     69.63,0.9
3-05218-0026,1815 FOSTER AVENUE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       56,1931,"60,282","      1,029,014",     17.07,"        545,552",9.05,"        483,462","      3,570,000",     59.22,3-05174-0008,470 STRATFORD ROAD,FLATBUSH-CENTRAL,D1    -ELEVATOR,       61,1959,"71,811","1,016,126",     14.15,"446,664",6.22,"569,461","4,004,000",     55.76,0.42,3-05071-0006,10 STRATFORD ROAD,FLATBUSH-CENTRAL,D3    -ELEVATOR,      106,1964,"    98,524","1,916,292",     19.45,"780,310",7.92," 1,135,982","8,605,000",     87.34,1.01,3-05152-0001,2102 BEVERLEY ROAD,FLATBUSH-CENTRAL,D1    -ELEVATOR,       75,1958,"    62,272","1,062,983",     17.07,"632,684",10.16,"430,300","3,175,000",     50.99,0.61
3-05219-0040,601 EAST 19 STREET,FLATBUSH-CENTRAL,D4    -ELEVATOR,      108,1942,"132,000","      2,125,200",     16.10,"      1,210,440",9.17,"        914,760","      6,665,000",     50.49,3-05149-0001,287 EAST 18 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       25,1910,"25,560","381,866",     14.94,"244,354",9.56,"137,513","1,686,000",     65.96,0.56,3-05062-0029,369 OCEAN AVENUE,FLATBUSH-CENTRAL,D9    -ELEVATOR,       16,1931,"    11,036","254,049",     23.02,"131,328",11.90,"122,720","954,000",     86.44,1.2,3-05380-0001,4217 16 AVENUE,BOROUGH PARK,D1    -ELEVATOR,       48,1931,"    47,820","837,328",     17.51,"427,989",8.95,"409,339","3,042,000",     63.61,1.18
3-05233-0001,1212 NEWKIRK AVENUE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       66,1931,"78,600","      1,265,460",     16.10,"        716,832",9.12,"        548,628","      3,995,000",     50.83,3-05097-0104,130 EAST 18 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       85,1956,"72,000","1,565,280",     21.74,"710,640",9.87,"854,640","6,595,000",     91.60,0.97,3-05657-0048,1451 52 STREET,BOROUGH PARK,D1    -ELEVATOR,       65,1931,"    66,000","1,047,420",     15.87,"490,380",7.43,"557,040","4,601,000",     69.71,1.3,3-05465-0021,1536 51 STREET,BOROUGH PARK,D1    -ELEVATOR,       42,1941,"    42,000","665,280",     15.84,"392,700",9.35,"272,580","1,979,000",     47.12,1.21
3-05241-0006,1199 OCEAN AVENUE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       63,1958,"81,000","      1,357,560",     16.76,"        677,160",8.36,"        680,400","      5,002,000",     61.75,3-05161-0014,330 EAST 19 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       85,1958,"69,820","1,299,350",     18.61,"633,267",9.07,"666,083","5,263,000",     75.38,0.63,3-05101-0093,533 OCEAN AVENUE,FLATBUSH-CENTRAL,D7    -ELEVATOR,       38,1937,"    39,650","547,170",     13.80,"289,049",7.29,"258,122","1,802,000",     45.45,1.15,3-05185-0069,535 EAST 21 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       49,1962,"    47,084","772,178",     16.40,"357,368",7.59,"414,810","3,037,000",     64.50,0.54
3-05246-0001,2515 GLENWOOD ROAD,FLATBUSH-CENTRAL,D4    -ELEVATOR,       55,1931,"64,800","        843,696",     13.02,"        401,112",6.19,"        442,584","      3,034,000",     46.82,3-05081-0052,499 OCEAN AVENUE,FLATBUSH-CENTRAL,D1    -ELEVATOR,       48,1931,"33,600","437,472",     13.02,"207,984",6.19,"229,488","2,771,000",     82.47,1.25,3-05428-0016,206-210 PARKVILLE AVENUE,OCEAN PARKWAY-NORTH,D3    -ELEVATOR,       43,2020,"    29,250","422,370",     14.44,"183,983",6.29,"238,388","6,223,000",    212.75,0.99,3-06739-0019,1255 EAST 19 STREET,MIDWOOD,D3    -ELEVATOR,      144,1959,"   158,590","2,055,326",     12.96,"1,073,654",6.77,"981,672","9,218,000",     58.12,1
3-05248-0012,50 KENILWORTH PLACE,FLATBUSH-CENTRAL,D4    -ELEVATOR,       73,1955,"87,027","      1,305,405",     15.00,"        717,973",8.25,"        587,432","      4,200,000",     48.26,3-05161-0022,350 EAST 19 STREET,FLATBUSH-CENTRAL,D1    -ELEVATOR,       57,1962,"63,576","1,136,103",     17.87,"525,774",8.27,"610,330","4,551,000",     71.58,0.71,3-05156-0021,400 RUGBY ROAD,FLATBUSH-CENTRAL,D1    -ELEVATOR,       67,1959,"    77,478","1,318,676",     17.02,"722,095",9.32,"596,581","4,618,000",     59.60,0.83,3-05101-0093,533 OCEAN AVENUE,FLATBUSH-CENTRAL,D7    -ELEVATOR,       38,1937,"    39,650","547,170",     13.80,"289,049",7.29,"258,122","1,802,000",     45.45,1.17
3-05257-0035,310 WINDSOR PLACE,WINDSOR TERRACE,C6    -WALK-UP,       21,1914,"31,200","        691,704",     22.17,"        308,568",9.89,"        383,136","      2,981,000",     95.54,3-01028-0068,223 13 STREET,PARK SLOPE SOUTH,C1    -WALK-UP,       25,1914,"22,000","531,080",     24.14,"129,360",5.88,"401,720","3,142,000",    142.82,1.13,3-00999-0060,311 8 STREET,PARK SLOPE,C1    -WALK-UP,       16,1931,"    13,632","302,221",     22.17,"134,820",9.89,"167,401","1,295,000",     95.00,1.05,3-01107-0027,70 PROSPECT PARK SOUTHWEST,WINDSOR TERRACE,D1    -ELEVATOR,       48,1935,"    49,428","1,063,691",     21.52,"492,303",9.96,"571,388","4,405,000",     89.12,0.19
3-05257-0045,135 PROSPECT PARK SOUTHWEST,WINDSOR TERRACE,D4    -ELEVATOR,       87,1929,"97,884","      1,849,029",     18.89,"        922,067",9.42,"        926,961","      6,969,000",     71.20,3-05285-0001,50 OCEAN PARKWAY,WINDSOR TERRACE,D7    -ELEVATOR,       59,1937,"67,602","1,258,073",     18.61,"636,811",9.42,"621,262","4,669,000",     69.07,0.39,3-01106-0005,1 PROSPECT PARK SOUTHWEST,WINDSOR TERRACE,D7    -ELEVATOR,       83,1921,"    77,648","1,984,683",     25.56,"760,950",9.80," 1,223,732","9,620,000",    123.89,0.43,3-05287-0001,10 OCEAN PARKWAY,WINDSOR TERRACE,D1    -ELEVATOR,      133,1927,"   136,362","2,382,244",     17.47,"1,048,624",7.69,"1,333,620","9,899,000",     72.59,0.32
3-05268-0002,166 SEELEY STREET,WINDSOR TERRACE,D4    -ELEVATOR,       55,1938,"65,640","      1,235,345",     18.82,"        370,210",5.64,"        865,135","      6,517,000",     99.28,3-01107-0021,57 PROSPECT PARK SOUTHWEST,WINDSOR TERRACE,D1    -ELEVATOR,       54,1921,"46,576","876,560",     18.82,"262,689",5.64,"613,872","4,621,000",     99.21,0.32,3-01169-0019,214 STERLING PLACE,PROSPECT HEIGHTS,D1    -ELEVATOR,       35,1936,"    31,000","601,710",     19.41,"183,830",5.93,"417,880","3,167,000",    102.16,1.51,3-05287-0021,800 GREENWOOD AVENUE,WINDSOR TERRACE,D1    -ELEVATOR,       63,1941,"    67,500","1,221,075",     18.09,"564,975",8.37,"656,100","6,235,000",     92.37,0.21
3-05268-0018,202 SEELEY STREET,WINDSOR TERRACE,D4    -ELEVATOR,       42,1931,"44,424","        952,895",     21.45,"        304,749",6.86,"        648,146","      4,992,000",    112.37,3-01169-0019,214 STERLING PLACE,PROSPECT HEIGHTS,D1    -ELEVATOR,       35,1936,"31,000","601,710",     19.41,"183,830",5.93,"417,880","3,167,000",    102.16,1.48,3-01010-0026,288 9 STREET,PARK SLOPE SOUTH,D3    -ELEVATOR,      154,1968,"   165,367","3,681,069",     22.26,"1,288,209",7.79," 2,392,860","18,755,000",    113.41,1.21,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-05268-0033,651 VANDERBILT STREET,WINDSOR TERRACE,D4    -ELEVATOR,      155,1963,"162,439","      3,040,858",     18.72,"      1,223,166",7.53,"      1,817,692","     13,681,000",     84.22,3-05285-0001,50 OCEAN PARKWAY,WINDSOR TERRACE,D7    -ELEVATOR,       59,1937,"67,602","1,258,073",     18.61,"636,811",9.42,"621,262","4,669,000",     69.07,0.29,3-01107-0021,57 PROSPECT PARK SOUTHWEST,WINDSOR TERRACE,D1    -ELEVATOR,       54,1921,"    46,576","876,560",     18.82,"262,689",5.64,"613,872","4,621,000",     99.21,0.33,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
